ts,token_id,mid,best_bid,best_ask,spread,mid_diff1,mid_diff2,ma3,std3,label
1779790962413,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790963336,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790964305,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790965292,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790966307,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790967330,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790968456,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790969391,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790970503,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790971426,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790972450,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790973370,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790974350,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790975419,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790976347,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790977467,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790978578,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790979314,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790980435,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790981365,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790982381,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790983325,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790984329,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790985411,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790986282,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790987400,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790988320,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790989379,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790990291,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790991295,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790992529,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790993338,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790994328,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790995323,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790996409,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790997339,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790998379,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779790999575,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791000410,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791001311,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791002350,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791003364,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791004413,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791005420,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791006309,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791007366,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791008491,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791009312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791010438,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791011360,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791012385,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791013306,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791014296,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791015363,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791016312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791017297,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791018415,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791019449,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791020281,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791021395,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791022333,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791023341,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791024383,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791025389,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791026311,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791027541,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791028367,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791029382,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791030406,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791031354,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791032353,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791033379,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791034407,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791035329,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791036448,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791037377,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791038496,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791039314,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791040312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791041465,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791042471,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791043450,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791044335,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791045356,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791046282,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791047360,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791048325,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791049555,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791050286,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791051398,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791052319,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791053361,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791054675,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791055290,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791056312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791057358,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791058316,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791059383,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791060306,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791061431,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791062354,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791063378,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791064333,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791065313,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791066283,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791067371,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791068298,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791069331,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791070346,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791071367,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791072395,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791073290,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791074343,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791075328,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791076301,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791077303,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791078342,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791079454,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791080302,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791081307,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791082321,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791083377,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791084372,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791085291,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791086316,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791087347,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791088283,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791089416,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791090344,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791091352,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791092357,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791093281,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791094406,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791095328,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791096351,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791097296,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791098300,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791099328,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791100344,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791101278,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791102323,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791103312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791104293,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791105285,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791106385,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791107305,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791108315,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791109315,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791110279,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791111320,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791112340,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791113288,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791114374,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791115387,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791116317,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791117344,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791118367,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791119390,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791120334,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791121336,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791122371,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791123390,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791124305,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791125371,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791126359,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791127482,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791128511,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791129313,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791129313,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791130322,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791131311,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791132538,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791133317,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791134340,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791135387,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791136387,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791137322,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791138282,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791139387,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791140380,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791141302,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791142327,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791143353,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791144380,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791145398,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791146332,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791147354,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791148318,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791149414,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791150315,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791151339,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791152567,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791153305,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791154305,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791155332,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791156356,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791157344,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791158313,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791159334,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791160399,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791161373,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791162302,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791163312,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791164476,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791165382,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791166372,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791167323,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
1779791168467,77210579655132602878492357649427279649460284073871805445292788504293203602349,0.495,0.01,0.99,0.98,0.0,0.0,0.495,0.0,0
